FID;Waterbody Name;area_ha;setname;wbrscode;Water body Code;District;state;Basin Code;Sub Basin
848730;Dhorapgaon;126.73288564;Wadji;R06793;Reservoir;Buldhana;Maharashtra;Tapi;Tapi Upper
848999;Dhora Reservoir;1356.85585895;Tiliyapur;R00635;Reservoir;Udam Singh Nagar;Uttarakhand;Ganga;Ramganga
846100;Dhorasangvi;59.92096204;Kunki;R03577;Reservoir;Latur;Maharashtra;Godavari;Manjra
847776;Dhormal;16.94988327;Dhormal;R03579;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Upper
847834;Dhotane;39.90090006;Nagapur;R06763;Reservoir;Nashik;Maharashtra;Tapi;Tapi Middle
845821;Dhotewada;35.93589086;Met Hiraji;R03581;Reservoir;Wardha;Maharashtra;Godavari;Wardha
850328;Dhotri;27.36906825;Batewadi;R07061;Reservoir;Ahmednagar;Maharashtra;Krishna;Bhima Upper
847132;Dhrafad;320.0885194;Mandavad;R05129;Reservoir;Junagadh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
847195;Dhrufania;103.77245232;Dhrufania;R05130;Reservoir;Amreli;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
850349;Dhubdhubi;209.13152882;Kanbas;R03582;Reservoir;Solapur;Maharashtra;Krishna;Bhima Lower
849880;Dhulipaunsia;4.61595542;Chahali;R05793;Reservoir;Nayagarh;Odisha;Mahanadi;Mahanadi Lower
850493;Dhumalwadi;12.95967479;Dhumalwadi;R03585;Reservoir;Satara;Maharashtra;Krishna;Bhima Upper
846294;Dhumka;73.86943842;Dhumka;R03591;Reservoir;Washim;Maharashtra;Godavari;Wardha
847252;Dhunai;15.31884171;Dahinsara;R05131;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
847963;Dhundhar Tank;92.32031319;Khirsaroo;R01842;Reservoir;Mandla;Madhya Pradesh;Narmada;Narmada Upper
849994;Dhupkot;58.78712184;Nagaldehi;R00207;Reservoir;Gariyaband;Chhattisgarh;Mahanadi;Mahanadi Lower
847918;Dhupsara;14.87506708;Andhiyar Khoh;R01843;Reservoir;Anuppur;Madhya Pradesh;Narmada;Narmada Upper
850936;Digas;31.65451152;Avalegaon;R04805;Reservoir;Sindhudurg;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
849168;Diggalpahari;10.97969113;Chapuria;R00724;Reservoir;Dumka;Jharkhand;Ganga;Bhagirathi and others (Ganga Lower)
850343;Diggi;18.04442293;Diggi;R03594;Reservoir;Osmanabad;Maharashtra;Krishna;Bhima Lower
850592;Dighanchi;89.56512085;Dighanchi;R03600;Reservoir;Sangli;Maharashtra;Krishna;Bhima Upper
847554;Dighi;31.09294667;Bhadali;R03601;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
846587;Dighi -3;4.305772;Dighi;R07290;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Upper
846396;Dighol;76.31244635;Dighol Amba;R03604;Reservoir;Beed;Maharashtra;Godavari;Manjra
850554;Dimbhe;1802.25363042;Patan;R02858;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
847867;Dimu;24.04093686;Lakshmipur;R00009;Reservoir;Purulia;West Bengal;Subernarekha;Subarnarekha
846664;Dina;787.60083201;Reserved Forest;R01218;Reservoir;Gadchiroli;Maharashtra;Godavari;Pranhita and others
850737;Dindalkop;18.20825987;Ningenhatti;R07048;Reservoir;Belagavi;Karnataka;Krishna;Krishna Upper
850545;Dindi Reservoir;1374.67167009;Thirumalgiri;R01840;Reservoir;Nagarkurnool;Telangana;Krishna;Krishna Middle
849752;Dindoli Dam;192.32026076;Somarwalon Ka Khera;R07628;Reservoir;Chittorgarh;Rajasthan;Ganga;Banas
848652;Dinora Reservoir;374.81207575;Dinara;R01852;Reservoir;Shivpuri;Madhya Pradesh;Ganga;Yamuna Lower
850052;Dinshi Tank;17.54254635;Bhimnal;R05535;Reservoir;Kalaburagi;Karnataka;Krishna;Bhima Lower
850825;Diona;381.06785119;Tawarenga;R07747;Reservoir;Gariyaband;Chhattisgarh;Mahanadi;Mahanadi Middle
849252;Dipambudhi Kere;185.82026644;Hangarahalli;R05533;Reservoir;Tumakuru;Karnataka;Cauvery;Cauvery Middle
850556;Divale Reservoir;28.76832957;Devadi;R03609;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
847303;Diwalwadi;47.69798217;Patkarwadi;R03075;Reservoir;Ratnagiri;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
847386;Diwaniya Dunger;95.32858371;Amirgadh;R05133;Reservoir;Banas Kantha;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
846585;Dngaon Project;8.33863402;Dehegaon;R07270;Reservoir;Adilabad;Telangana;Godavari;Wardha
850790;Doddaagrahara Tank;167.88615369;Battiganahalli;R07720;Reservoir;Tumakuru;Karnataka;Krishna;Tungabhadra Lower
849838;Doddanalla Reservoir;182.2723329;Utagi;R01323;Reservoir;Sangli;Maharashtra;Krishna;Bhima Upper
848163;Dodfavanta;6.2665805;Bakor;R05134;Reservoir;Mahisagar;Gujarat;Mahi;Mahi Lower
850743;Dogari;36.66504919;Tadwala;R07056;Reservoir;Osmanabad;Maharashtra;Krishna;Bhima Lower
848214;Dokerwani;14.44923161;Naranda;R01855;Reservoir;Jhabua;Madhya Pradesh;Mahi;Mahi Upper
846429;Dokewada;95.73541604;Pimpalwadi;R07003;Reservoir;Beed;Maharashtra;Godavari;Godavari Middle
847994;Dokrikheda Tank;273.27797607;Dokri Kheda;R01870;Reservoir;Hoshangabad;Madhya Pradesh;Narmada;Narmada Upper
850992;Dokshet;51.73982269;Dhokshet;R03612;Reservoir;Raigad;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
850988;Dolkhamb;49.56705006;Ranvihir;R03615;Reservoir;Thane;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
848467;Doma;24.48038658;Doma;R07203;Reservoir;Amravati;Maharashtra;Tapi;Tapi Upper
847092;Domda M.I;105.40689097;Pambhar Intala;R05135;Reservoir;Rajkot;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
850907;Domihira;99.29929328;Dharampur;R07080;Reservoir;Palghar;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
850673;Domkutch;17.44851046;Khola;R07424;Reservoir;Cuttack;Odisha;Mahanadi;Mahanadi Lower
846427;Domri;206.97131316;Wanjarwadi;R03625;Reservoir;Beed;Maharashtra;Godavari;Godavari Middle
849517;Domti Kokra;42.86525764;Ladpura;R00109;Reservoir;Bhilwara;Rajasthan;Ganga;Banas
846939;Don;33.94730563;Bhadai Moti;R02094;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
849777;Dondapadu Tank;7.84856329;Dondapadu;R06541;Reservoir;Guntur;Andhra Pradesh;Krishna;Krishna Lower
846705;Dongargaon;26.57219576;Dongarogaon;R03635;Reservoir;Nashik;Maharashtra;Godavari;Godavari Upper
846163;Dongargaon;131.13724808;Dongargaon;R01318;Reservoir;Nanded;Maharashtra;Godavari;Wardha
846704;Dongargaon;33.36257464;Daregaon;R03630;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Middle
846150;Dongargaon;233.70913606;Chinchala;R02949;Reservoir;Chandrapur;Maharashtra;Godavari;Wardha
846217;Dongargaon;75.35262959;Salai;R01216;Reservoir;Wardha;Maharashtra;Godavari;Wardha
846867;Dongargaon Barrage (Latur);0.73512147;Gharni;R07674;Reservoir;Latur;Maharashtra;Godavari;Manjra
850477;Dongargaon Reservoir;59.56632361;Hajapur;R03632;Reservoir;Solapur;Maharashtra;Krishna;Bhima Upper
849352;Dongari Reservoir;319.5615388;Murari;R01082;Reservoir;Jhansi;Uttar Pradesh;Ganga;Yamuna Lower
848043;Dongarkheda;16.62437753;Dewasya;R01856;Reservoir;Dewas;Madhya Pradesh;Narmada;Narmada Middle
845845;Dongarkonali;34.57116684;Kolnoor;R07223;Reservoir;Latur;Maharashtra;Godavari;Manjra
847854;Dongarshewali;16.77781719;Palaskhed Sapkal;R06788;Reservoir;Buldhana;Maharashtra;Tapi;Tapi Upper
850976;Dongaste;57.9131009;Musarne;R03636;Reservoir;Palghar;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
845994;Donger Bodi;25.43579095;Dongarbodi;R01857;Reservoir;Balaghat;Madhya Pradesh;Godavari;Weinganga
845669;Dongergaon;32.1984192;Jamuniya Kalan;R01859;Reservoir;Chhindwara;Madhya Pradesh;Godavari;Weinganga
849564;Dongia Reservoir;589.37285069;Kutulupur;R00150;Reservoir;Mirzapur;Uttar Pradesh;Ganga;Ghaghara Confluence to Gomti confluence
845695;Donkarai;2246.28564128;Donkarai;R03356;Reservoir;East Godavari;Andhra Pradesh;Godavari;Godavari Lower
850999;Donwat;42.69413606;Tambati;R03638;Reservoir;Raigad;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
848682;Doraha;206.37439551;Barkheda Kharet;R01862;Reservoir;Sehore;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
849556;Dorai;135.48825753;Udpuriya;R00110;Reservoir;Chittorgarh;Rajasthan;Ganga;Chambal Upper
847000;Doswada Dam;122.69648331;Khanjar;R01234;Reservoir;Tapi;Gujarat;West flowing rivers from Tapi to Tadri;Bhatsol and others
848212;Doulatpura;21.91834093;Shyampura;R01863;Reservoir;Jhabua;Madhya Pradesh;Mahi;Mahi Upper
845939;Doul Hipparga;17.50977806;Janapur;R06841;Reservoir;Latur;Maharashtra;Godavari;Manjra
849123;Doura Tank;10.48704705;Mukha;R00208;Reservoir;Balrampur;Chhattisgarh;Ganga;Sone
849651;Doyang Hep Dam;1602.37875345;Data Partially Available;R07519;Reservoir;Wokha;Nagaland;Brahamaputra;Brahmaputra Upper
850814;Dr.K.L.Rao Sagar Pulichintala Reservoir;8827.3067032;Tadutla;R02634;Reservoir;Guntur;Andhra Pradesh;Krishna;Krishna Lower
401854;Duddi Reservoir;18.02492338;Yandapalle;R06294;Reservoir;Kurnool;Andhra Pradesh;Krishna;Tungabhadra Lower
845713;Dudgaon;4.28675654;Dudgaon;R06803;Reservoir;Nashik;Maharashtra;Godavari;Godavari Upper
846547;Dudhad;45.56886395;Dudhad;R03641;Reservoir;Nanded;Maharashtra;Godavari;Wardha
849831;Dudhalwadi;2.81560062;Yermala;R07058;Reservoir;Osmanabad;Maharashtra;Krishna;Bhima Upper
845822;Dudhana;16.19163224;Rohatek;R03652;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
850012;Dudhawa;2686.66536635;Kekradongri;R01239;Reservoir;Dhamtari;Chhattisgarh;Mahanadi;Mahanadi Middle
850163;Dudhebhavi;67.81150012;Nimaj;R03654;Reservoir;Sangli;Maharashtra;Krishna;Bhima Upper
850159;Dudhganga;3036.97318863;Rajapur;R02876;Reservoir;Kolhapur;Maharashtra;Krishna;Krishna Upper
848420;Dudhi (Kunwar Chain Sagar);800.87599326;Kunwar Kotri;R01865;Reservoir;Rajgarh;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
847614;Dudhkheda;59.65238599;Bhongra;R03655;Reservoir;Nandurbar;Maharashtra;Tapi;Tapi Middle
848604;Dudiyankhera;60.9925355;Bagrohi;R01869;Reservoir;Sagar;Madhya Pradesh;Ganga;Yamuna Lower
847475;Dudka Ii Dam;20.86120222;Delwara Rawana;R00111;Reservoir;Banswara;Rajasthan;Mahi;Mahi Upper
849506;Dugari;676.8344425;Raghunathpura;R00112;Reservoir;Bundi;Rajasthan;Ganga;Kali Sindh and others up to Confluence with Parbati
505389;Dukwan Reservoir;1497.67652531;Bhesanwara Kalan;R07491;Reservoir;Jhansi;Uttar Pradesh;Ganga;Yamuna Lower
849450;Dulaki;60.55993838;Gosaindih Alias Basariatari;R00729;Reservoir;Chatra;Jharkhand;Ganga;Gandak and others
850489;Dulhasti;2.52524287;Lach Dayaram;R02970;Reservoir;Kishtwar;Jammu & Kashmir;Indus (Up to border);Chenab
848644;Dumduma;44.81435141;Dumduma;R01872;Reservoir;Niwari;Madhya Pradesh;Ganga;Yamuna Lower
849892;Dumerbahal;293.70515007;Sialjhudungi;R07115;Reservoir;Balangir;Odisha;Mahanadi;Mahanadi Lower
849771;Dumerbahal Reservoir;323.77878064;Salapada;R02906;Reservoir;Bargarh;Odisha;Mahanadi;Mahanadi Lower
848155;Dundelav;12.37919287;Dundelav;R05137;Reservoir;Vadodara;Gujarat;Mahi;Mahi Lower
849993;Dunderdehi Tank;58.27505934;Sakrand;R00228;Reservoir;Balod;Chhattisgarh;Mahanadi;Mahanadi Upper
847652;Dundhe;35.9931919;Deolane;R03658;Reservoir;Nashik;Maharashtra;Tapi;Tapi Middle
847978;Dungariya;13.84873158;Patha Pipariya;R01873;Reservoir;Narsinghpur;Madhya Pradesh;Narmada;Narmada Upper
848651;Dunguna;98.40683066;Dumghana;R01874;Reservoir;Shivpuri;Madhya Pradesh;Ganga;Yamuna Lower
845934;Dunguri M.I.P;6.68183459;Limika;R07122;Reservoir;Koraput;Odisha;Godavari;Indravati
851076;Durgadhalla Tank;84.08141487;Shivapur;R07846;Reservoir;Uttara Kannada;Karnataka;West flowing rivers from Tapi to Tadri;Vasishti and others
850088;Durgaon;72.05014648;Kuldharan;R07023;Reservoir;Ahmednagar;Maharashtra;Krishna;Bhima Upper
849269;Durgawati;1428.03452763;Rajadeo;R00781;Reservoir;Kaimur (Bhabua);Bihar;Ganga;Ghaghara Confluence to Gomti confluence
846543;Durug;47.67863065;Pimpalkhuti;R03662;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
849588;Earlakatta  Tank;11.99429499;Gannepalle;R06549;Reservoir;Prakasam;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;East flowing rivers between krishna and Pennar
849660;East Varahapallam Dam;2.6948299;Mulligoor;R07524;Reservoir;The Nilgiris;Tamil Nadu;Cauvery;Cauvery Middle
848135;Edalwada;148.32442456;Modhva;R02122;Reservoir;Dohad;Gujarat;Mahi;Mahi Lower
848819;Eguva Thamballa Palli - Cheruvu Dam;59.15677894;Kothakota;R07788;Reservoir;Y.S.R.;Andhra Pradesh;Pennar;Pennar Lower
847205;Ekalia Tank;61.458221;Piparala;R05138;Reservoir;Bhavnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
846473;Ekamba Tank;30.69320302;Ekamba;R05539;Reservoir;Bidar;Karnataka;Godavari;Manjra
846290;Ekburji;187.72494454;Pardi Ekburji;R01100;Reservoir;Washim;Maharashtra;Godavari;Wardha
846065;Eklahare;67.53291083;Karanjali;R03663;Reservoir;Nashik;Maharashtra;Godavari;Godavari Upper
846831;Eklara Talav;51.04062289;Dhotra;R06950;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
850253;Ekrukh;1370.32944717;Hipparge;R00880;Reservoir;Solapur;Maharashtra;Krishna;Bhima Upper
845858;Ektuni;26.36615987;Ektuni;R06816;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Middle
846203;Ekurka;34.42161848;Ekurka Road;R03664;Reservoir;Latur;Maharashtra;Godavari;Manjra
849187;Emerald Reservoir;823.86044881;Mulligoor;R00412;Reservoir;The Nilgiris;Tamil Nadu;Cauvery;Cauvery Middle
846170;Erai;3871.49186085;Bhandak R F;R04999;Reservoir;Chandrapur;Maharashtra;Godavari;Wardha
850226;Erandol;53.56134493;Satewadi;R03665;Reservoir;Kolhapur;Maharashtra;Krishna;Krishna Upper
850971;Erattayar Dam Reservoir;24.42076823;Kalkoonthal;R07412;Reservoir;Idukki;Kerala;West flowing rivers from Tadri to Kanyakumari;Periyar and others
848959;Eravangalar/Vennirar;26.31236421;Highways Tp;R00694;Reservoir;Theni;Tamil Nadu;East flowing rivers between Pennar and Kanyakumari;Pamba and others
846940;Faakirwadi;19.22735591;Bhuj;R05141;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
847038;Facharia;23.73908962;Fachariya;R05139;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
847153;Faddanbeti;215.93504326;Boghravadar;R05140;Reservoir;Rajkot;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
848727;Fagane;57.84720643;Fagne;R06767;Reservoir;Dhule;Maharashtra;Tapi;Tapi Middle
847157;Falku;474.64249735;Bavali;R05872;Reservoir;Surendranagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
847251;Faradi;119.21933237;Faradi;R05142;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
847137;Farera;15.76452445;Fareda;R05143;Reservoir;Gir Somnath;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
848747;Fategadhi;25.10816306;Dungra;R06626;Reservoir;Dohad;Gujarat;Mahi;Mahi Upper
847053;Fategadh Reservoir;276.83407955;Fatehgadh;R02101;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
849120;Fatehpur;64.20975683;Bankipur;R00210;Reservoir;Surguja;Chhattisgarh;Ganga;Sone
848429;Fatehpur Reservoir_Madhya Pradesh_Rajgarh;24.84435723;Jaitpura Kalan;R01875;Reservoir;Rajgarh;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
849455;Fateh Sagar;240.69111295;Busra;R00114;Reservoir;Udaipur;Rajasthan;Ganga;Banas
847945;Fatepur;25.37658031;Chata Mal;R01876;Reservoir;Dindori;Madhya Pradesh;Narmada;Narmada Upper
848445;Fattepur;44.91021279;Fattepur;R03667;Reservoir;Buldhana;Maharashtra;Tapi;Tapi Upper
845882;Fattu Naik Tanda;5.19123974;Girdharwadi;R06850;Reservoir;Parbhani;Maharashtra;Godavari;Godavari Middle
9456;Ferozepur Reservoir;155.45592469;Machhiwara (62);R07455;Reservoir;Firozepur;Punjab;Indus (Up to border);Satluj Lower
847425;Fodaraness Dam;351.7897865;Khambhala;R07826;Reservoir;Porbandar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
850194;Fondshiras;102.88324816;Fondshiras;R03668;Reservoir;Solapur;Maharashtra;Krishna;Bhima Upper
845991;Forebay Lower Sileru ( S.H.E.S);133.42493023;Reserved Forest;R03364;Reservoir;East Godavari;Andhra Pradesh;Godavari;Godavari Lower
850984;(Fouji) Ambavde Dam Lake;29.39882907;Shiravali;R07415;Reservoir;Raigad;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
850535;Fox Sagar, Jeedimetla Reservoir;168.60347889;Hyderabad;R03368;Reservoir;Medchal Malkajgiri;Telangana;Krishna;Krishna Lower
845823;Fulmari;15.61149847;Someshwar Nagar;R03669;Reservoir;Washim;Maharashtra;Godavari;Wardha
847260;Fulra;20.902991;Kuvathada;R05145;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
849964;Fulwari Tank;74.38066095;Barganryt;R00211;Reservoir;Bilaspur;Chhattisgarh;Mahanadi;Mahanadi Upper
847085;Fulzar I;420.65705309;Laloi;R01384;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
847072;Fulzar Ii;170.13866085;Charantungi;R01525;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
846920;Fulzar(Kb);468.04138803;Dhrafa;R06577;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
849170;Futiary;91.69953077;Kalabani;R06114;Reservoir;Purulia;West Bengal;Ganga;Damodar
847819;Gadaddeo Dam;31.41368387;Kodid;R03670;Reservoir;Dhule;Maharashtra;Tapi;Tapi Middle
847688;Gadadgad;118.24569598;Nagad;R01168;Reservoir;Aurangabad;Maharashtra;Tapi;Tapi Middle
847262;Gadaputha;26.1813883;Bharapar Guda Puntha;R06602;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
849715;Gadgadia;2430.39801203;Baria Daulat;R07593;Reservoir;Udam Singh Nagar;Uttarakhand;Ganga;Ramganga
847366;Gadhada- Rasaji;173.01755451;Gadhada;R05157;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
848138;Gadhavel;47.68927146;Gadvel;R06612;Reservoir;Dohad;Gujarat;Mahi;Mahi Lower
848523;Gadhawali;13.21453169;Rapapur;R03673;Reservoir;Nandurbar;Maharashtra;Tapi;Tapi Middle
846635;Gadhepimpalgaon;64.08203069;Panvi Bk;R03675;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Upper
847230;Gadhki;296.10694298;Meghpur Titodi;R05158;Reservoir;Devbhumi Dwarka;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
848062;Gadigaltar;164.45886312;Galtar;R01880;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
846645;Gadmoshi;88.69227563;Gadmaushi Chak;R03676;Reservoir;Chandrapur;Maharashtra;Godavari;Weinganga
851003;Gad Nadi;310.06411328;Kuchambe;R03672;Reservoir;Ratnagiri;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
849447;Gadola;192.20914162;Gadola;R00115;Reservoir;Pratapgarh;Rajasthan;Ganga;Chambal Upper
848077;Gagan;240.5476791;Wani;R01881;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
849441;Gagnai;50.68900573;Salhekota;R00212;Reservoir;Gaurella Pendra Marwahi;Chhattisgarh;Ganga;Sone
848883;Gagrin;1099.21745208;Gagurni;R00116;Reservoir;Jhalawar;Rajasthan;Ganga;Kali Sindh and others up to Confluence with Parbati
847559;Gahula;35.94887822;Sarve Bk Pr Pachora;R03678;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
850765;Gaikhai;55.44317028;Manupali;R07448;Reservoir;Balangir;Odisha;Mahanadi;Mahanadi Lower
846906;Gajansagar;108.09466164;Ambara Amara;R01398;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
404950;Gajjiligedda Reservoir;4.0174025;Devagiri;R07473;Reservoir;Srikakulam;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;Nagvati and other
847246;Gajod;138.4389759;Gajod;R01366;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
850089;Gajuladinne /Sanjeevaih Sagar Project Reservoir;2142.54005266;Iranbanda;R01850;Reservoir;Kurnool;Andhra Pradesh;Krishna;Tungabhadra Lower
849490;Galai Sagar Reservoir;8.43688416;Ranwal;R00121;Reservoir;Sawai Madhopur;Rajasthan;Ganga;Banas
847725;Galan;71.99028891;Uppalkheda;R03680;Reservoir;Aurangabad;Maharashtra;Tapi;Tapi Middle
847851;Galan - Ii;54.77124022;Uppalkheda;R06784;Reservoir;Aurangabad;Maharashtra;Tapi;Tapi Middle
847143;Galath;39.56128198;Galath;R05159;Reservoir;Junagadh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
846070;Galhati;459.60122852;Wadi Lasura;R01102;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
848526;Galmodi;30.13239539;Kasari;R03973;Reservoir;Aurangabad;Maharashtra;Tapi;Tapi Middle
850355;Galorgi;48.92363932;Galoragi;R03682;Reservoir;Solapur;Maharashtra;Krishna;Bhima Lower
849492;Galwa;1802.42873776;Lachhmipura;R00119;Reservoir;Bundi;Rajasthan;Ganga;Banas
849519;Galwania;375.03370699;Mahuwa;R00128;Reservoir;Tonk;Rajasthan;Ganga;Kali Sindh and others up to Confluence with Parbati
847865;Gambhari;30.93657572;Gambheri;R06799;Reservoir;Amravati;Maharashtra;Tapi;Tapi Upper
849258;Gambhiri Bandh;1020.04699378;Bor Kheri;R00130;Reservoir;Chittorgarh;Rajasthan;Ganga;Banas
848840;Gambhir (Phe);708.16264376;Kantharkhedi;R07576;Reservoir;Ujjain;Madhya Pradesh;Ganga;Chambal Upper
846749;Ganapuram Cheruvu;857.9819021;Ramanujapuram;R07425;Reservoir;Jayashankar Bhupalapally;Telangana;Godavari;Pranhita and others
850441;Gandabommanahalli Tank;234.76112045;J B Halli;R05540;Reservoir;Ballari;Karnataka;Krishna;Tungabhadra Lower
846461;Gandhari;27.41993555;Gandhari;R03700;Reservoir;Buldhana;Maharashtra;Godavari;Godavari Middle
846329;Gandhari;59.82134269;Gudhari;R03699;Reservoir;Bhandara;Maharashtra;Godavari;Weinganga
846700;Gandhari Reservoir (Gujjulavagu Project);49.88862316;Gujjul;R03397;Reservoir;Kamareddy;Telangana;Godavari;Manjra
845733;Gandheshwar;99.94246883;Wadali;R06930;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Upper
849285;Gandhi Sagar;53914.08378596;Chirdi;R01884;Reservoir;Mandsaur;Madhya Pradesh;Ganga;Chambal Upper
848100;Gandhwal;8.48431293;Ranipura;R01885;Reservoir;Barwani;Madhya Pradesh;Narmada;Narmada Middle
849338;Gandi Cheruvu;25.6241542;Reserved Forest;R07408;Reservoir;Prakasam;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;East flowing rivers between krishna and Pennar
848989;Gandipalem /Pcr Gandipalem Project Reservoir;885.92455858;Gannepalle;R01858;Reservoir;SPSR Nellore;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;East flowing rivers between krishna and Pennar
845839;Gandipally Tank;44.84582;Akkannapeta;R05892;Reservoir;Siddipet;Telangana;Godavari;Pranhita and others
850451;Gandorinala Dam;701.61873345;Belkotta;R04896;Reservoir;Kalaburagi;Karnataka;Krishna;Bhima Lower
848541;Ganeshpur;21.84794982;Ganeshpur;R03702;Reservoir;Buldhana;Maharashtra;Tapi;Tapi Upper
846114;Ganeshpur;60.65693384;Ganeshpur;R03703;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Middle
846493;Ganeshpur;24.59039552;Ganeshpur;R03701;Reservoir;Washim;Maharashtra;Godavari;Wardha
848696;Ganeshpura;11.59785226;Koyala;R01886;Reservoir;Rajgarh;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
850637;Ganeshpur Reservoir;18.31742443;Reserved Forest;R00215;Reservoir;Korea;Chhattisgarh;Mahanadi;Mahanadi Middle
849709;Ganeshpur Tal;116.39429343;Garhwa;R07587;Reservoir;Balrampur;Uttar Pradesh;Ganga;Ghaghara
848083;Gangajali;30.32678524;Anupura Bahadar;R01887;Reservoir;Dhar;Madhya Pradesh;Narmada;Narmada Middle
850712;Gangaldara;13.01253778;Sonawale;R07012;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
847741;Gangapuri;41.61301306;Vawal Reserved Reserved Forest;R03704;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Upper
846477;Gangapur Reservoir;1947.36464042;Dhondegaon;R00932;Reservoir;Nashik;Maharashtra;Godavari;Godavari Upper
846934;Ganga Sagar;48.91505366;Jethi;R06590;Reservoir;Banas Kantha;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
850530;Gangoti;50.79385874;Gangoti;R03705;Reservoir;Satara;Maharashtra;Krishna;Bhima Upper
